#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000008781.2|SAMN00199225|GCA_000255475.1|Clostridium perfringens F262||F262|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000255475.1	Chromosome	153392	3468406	53	MapSolver v. 2.1.1	Generic	PRJNA51969	University of Guelph	SAMN00199225	"F262","SRS160839"	NULL	NULL	NULL	365398	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Clostridium perfringens F262	NULL	NULL	1502	NULL	NULL	F262	NULL	NULL	PDT000008781.2	2012-03-22	883064	AFES	AFES00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"tetA(P),tetB(P)"	"tetA(P),tetB(P)"	0	NULL	3	"cpa,cpb2,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000013865.3|SAMN02596772|GCA_000371425.1|[Clostridium] innocuum 2959||2959|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000371425.1	Scaffold	941873	4803668	18	allpaths v. R42811	Generic	PRJNA64877	Broad Institute	SAMN02596772	"2959","AGYV"	NULL	NULL	NULL	595758	NULL	NULL	NULL	NULL	NULL	NULL	NULL	AGYV	[Clostridium] innocuum 2959	NULL	NULL	1522	NULL	NULL	2959	NULL	NULL	PDT000013865.3	2013-04-19	999413	AGYV	AGYV00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,vanR=HMM"	"abc-f=HMM,vanR=HMM"	0	NULL	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000020143.1|SAMN02317206|GCA_000512415.1|Clostridium perfringens JJC||JJC|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000512415.1	Contig	98246	3259329	69	CLC genomic workbench v. 6	Generic	PRJNA215269	Monash University	SAMN02317206	"Clostridium perfringens","JJC"	NULL	NULL	NULL	884638	Malaysia	NULL	NULL	Landfill leachate sludge	NULL	NULL	NULL	Clostridium perfringens	Clostridium perfringens JJC	NULL	NULL	1502	NULL	NULL	JJC	NULL	NULL	PDT000020143.1	2013-12-31	1386970	AWRZ	AWRZ00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"tetA(P),tetB(P)"	"tetA(P),tetB(P)"	0	NULL	2	"cpa,cpb2"	3.11.2	2023-02-23.1	COMBINED	1
PDT000040500.2|SAMN03003651|GCA_000763955.1|[Clostridium] innocuum||AN88|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_000763955.1	Contig	66302	4513882	483	CLC NGS Cell v. 5	Pathogen: clinical or host-associated	PRJNA259312	Chang Gung Memorial Hospital	SAMN03003651	"AN88"	Cheng-Hsun Chiu	NULL	clinical	1350388	Taiwan: Taoyuan	Homo sapiens	gastroenteritis	feces	NULL	NULL	NULL	AN88	[Clostridium] innocuum	NULL	NULL	1522	NULL	NULL	AN88	NULL	NULL	PDT000040500.2	2014-10-06	1522	JQIF	JQIF00000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"aadE,catA13,tet(M),vanR=HMM"	"aadE,catA13,tet(M),vanR=HMM"	0	NULL	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000070144.1|SAMN03197169|GCA_001052445.1|Clostridium perfringens||1207_CPER|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001052445.1	Scaffold	85634	3207161	97	ABYSS v. 1.3.5	Pathogen: clinical or host-associated	PRJNA267549	University of Washington	SAMN03197169	"1207_CPER","SRS746381"	UW clinical laboratory	NULL	clinical	1864828	USA: WA	Homo sapiens	NULL	NULL	NULL	NULL	NULL	1207_CPER	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	1207_CPER	NULL	NULL	PDT000070144.1	2015-07-10	1502	JVYV	JVYV00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"tetA(P),tetB(P)"	"tetA(P),tetB(P)"	0	NULL	2	"cpa,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000085653.1|SAMN03140316|GCA_001304735.1|Clostridium perfringens||FORC_003|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001304735.1	Complete Genome	3338532	3395109	2	SMRT Portal HGAP v. 3	Pathogen: environmental/food/other	PRJNA259939	Food-borne Pathogen Omics Research Center, FORC	SAMN03140316	"FORC_003"	Gyeongbuk Health and Environment Institute	2014-04-10	environmental/other	2364758	South Korea: Gyeongbuk	NULL	NULL	aquarium water	36.14 N 127.31 E	NULL	NULL	FORC_003	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	FORC_003	NULL	NULL	PDT000085653.1	2015-10-01	1502	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"tetA(P),tetA(P)=MISTRANSLATION,tetB(P)"	"tetA(P),tetA(P)=MISTRANSLATION,tetB(P)"	0	NULL	3	"cpa,cpb2,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000092164.1|SAMEA3545324|GCA_001404895.1|Sarcina ventriculi||2789STDY5834858|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001404895.1	Scaffold	342082	2457263	32	NULL	Generic	PRJEB10915	Wellcome Sanger Institute	SAMEA3545324	"2789STDY5834858","ERS852473","H4_21_Sarcina-sc-1962928"	NULL	2013	clinical	2503888	United Kingdom	Homo sapiens	NULL	feces	NULL	NULL	NULL	NULL	Sarcina ventriculi	NULL	NULL	1267	NULL	NULL	2789STDY5834858	NULL	NULL	PDT000092164.1	2015-10-22	1267	CYZR	CYZR00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"erm(Q),lnu(P)"	"erm(Q),lnu(P)"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000092235.1|SAMEA3545297|GCA_001406415.1|Clostridium perfringens||2789STDY5608889|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001406415.1	Scaffold	903119	3321076	50	NULL	Generic	PRJEB10915	Wellcome Sanger Institute	SAMEA3545297	"2789STDY5608889","ERS852446","H3_1_Clostridium-sc-1712339"	NULL	2013	clinical	2505428	United Kingdom	Homo sapiens	NULL	feces	NULL	NULL	NULL	NULL	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	2789STDY5608889	NULL	NULL	PDT000092235.1	2015-10-22	1502	CYYX	CYYX00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"abc-f=HMM,tetA(P),tetB(P)"	"abc-f=HMM,tetA(P),tetB(P)"	0	NULL	3	"cpa,cpb2,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000092249.2|SAMEA3545319|GCA_001406695.1|[Clostridium] innocuum||2789STDY5834853|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001406695.1	Scaffold	168729	4283273	57	NULL	Generic	PRJEB10915	Wellcome Sanger Institute	SAMEA3545319	"2789STDY5834853","ERS852468","H4_16_Clostridium-sc-1962923"	NULL	2013	clinical	2505748	United Kingdom	Homo sapiens	NULL	feces	NULL	NULL	NULL	NULL	[Clostridium] innocuum	NULL	NULL	1522	NULL	NULL	2789STDY5834853	NULL	NULL	PDT000092249.2	2015-10-22	1522	CZBW	CZBW00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,vanR=HMM"	"abc-f=HMM,vanR=HMM"	0	NULL	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000092629.1|SAMN04017578|GCA_001414595.1|Clostridium perfringens CP4||CP4|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001414595.1	Scaffold	83876	3642209	98	Velvet v. 0.7.48	Microbe	PRJNA294154	Agriculture and Agri-Food Canada	SAMN04017578	"CP4"	NULL	2001-01-01	NULL	2532128	Canada:Ontario	Gallus gallus	NULL	necrotic enteritis field case	NULL	NULL	NULL	CP4	Clostridium perfringens CP4	NULL	NULL	1502	NULL	NULL	CP4	NULL	NULL	PDT000092629.1	2015-10-27	1074293	LIYI	LIYI00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"tetA(P),tetB(P)"	"tetA(P),tetB(P)"	0	NULL	5	"cpa,cpb2,netB,pfoA,tpeL=PARTIAL"	3.11.2	2023-02-23.1	COMBINED	1
PDT000101650.1|SAMD00043588|GCA_001485165.1|Sarcina ventriculi||14|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001485165.1	Contig	74523	2474230	91	Platanus v. 1.2.4.	MIGS Cultured Bacterial/Archaeal	PRJDB4385	Animal Science, Graduate School of Life and Environmental Sciences, Kyoto Prefectural University	SAMD00043588	"14","DRS022168","S_ventriculi_14"	NULL	2014-12-15	NULL	2754838	Japan:Kagoshima, Yakushima	Macaca fuscata yakui	NULL	feces of Macaca fuscata yakui	30.1954 N 130.2636 E	NULL	NULL	NULL	Sarcina ventriculi	NULL	NULL	1267	NULL	NULL	14	NULL	"Bacteria of Yakushima Macaques"	PDT000101650.1	2016-01-05	1267	BCMV	BCMV00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000101651.1|SAMD00043589|GCA_001485185.1|Sarcina ventriculi||17|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001485185.1	Contig	260452	2479673	32	Platanus v. 1.2.4.	MIGS Cultured Bacterial/Archaeal	PRJDB4385	Animal Science, Graduate School of Life and Environmental Sciences, Kyoto Prefectural University	SAMD00043589	"17","DRS022169","S_ventriculi_17"	NULL	2014-12-15	NULL	2754858	Japan:Kagoshima, Yakushima	Macaca fuscata yakui	NULL	feces of Macaca fuscata yakui	30.1954 N 130.2636 E	NULL	NULL	NULL	Sarcina ventriculi	NULL	NULL	1267	NULL	NULL	17	NULL	"Bacteria of Yakushima Macaques"	PDT000101651.1	2016-01-05	1267	BCMW	BCMW00000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000106022.1|SAMN03842618|GCA_001546355.1|Clostridium perfringens||MJR7757A|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001546355.1	Scaffold	39818	3590266	274	Velvet v. 1.1.06	Generic	PRJNA272114	The Genome Institute at Washington University	SAMN03842618	"491879","MJR7757A","SRS980631"	NULL	NULL	clinical	2857668	NULL	Homo sapiens	NULL	Vagina	NULL	NULL	NULL	NULL	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	MJR7757A	NULL	NULL	PDT000106022.1	2016-02-02	1502	LRPU	LRPU00000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"tetA(P)=MISTRANSLATION"	"tetA(P)=MISTRANSLATION"	0	NULL	1	"cpa"	3.11.2	2023-02-23.1	COMBINED	1
PDT000112369.1|SAMN03372134|GCA_001579765.1|Clostridium perfringens||JP55|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001579765.1	Complete Genome	3347300	3571229	6	DNASTAR SeqMan v. NGEN12	Microbe	PRJNA276414	Ontario Veterinary College, University of Guelph	SAMN03372134	"JP55"	NULL	2007-01-01	NULL	2930018	Canada	equine	NULL	NULL	NULL	NULL	NULL	JP55	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	JP55	NULL	NULL	PDT000112369.1	2016-03-03	1502	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	5	"cpa,cpb2,cpe,netF,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000112370.1|SAMN03377063|GCA_001579785.1|Clostridium perfringens||JP838|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001579785.1	Complete Genome	3530414	4070811	5	DNASTAR SeqMan v. NGEN 12	Microbe	PRJNA276513	Ontario Veterinary College, University of Guelph	SAMN03377063	"JP838"	NULL	2009	NULL	2930038	USA: Washington State	canine	NULL	NULL	NULL	NULL	NULL	JP838	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	JP838	NULL	NULL	PDT000112370.1	2016-03-03	1502	NULL	NULL	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"tetA(P)=MISTRANSLATION"	"tetA(P)=MISTRANSLATION"	0	NULL	5	"cpa,cpb2,cpe,netF,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000138764.1|SAMEA4043121|GCA_900091705.1|Clostridium mediterraneense||Marseille-P2434T|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900091705.1	Scaffold	242664	3083338	31	NULL	Generic	PRJEB14542	Unite de Recherche sur les Maladies Infectieuses et Tropicales Emergentes (URMITE) CNRS, Faculte de Medecine, Universite de la Mediterranee, Marseille, France	SAMEA4043121	"ERS1214231","Marseille-P2434T","PRJEB14542"	NULL	NULL	NULL	3335598	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Clostridium mediterraneense	NULL	NULL	1805472	NULL	NULL	Marseille-P2434T	NULL	NULL	PDT000138764.1	2016-07-08	1805472	FLSO	FLSO00000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"abc-f=HMM"	"abc-f=HMM"	0	NULL	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000166591.1|SAMN04209542|GCA_001854085.1|Clostridium perfringens||FORC_025|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001854085.1	Complete Genome	3343822	3343822	1	CLCbio CLC Genomics Workbench v. 7.5.1	Pathogen: clinical or host-associated	PRJNA299533	Food-borne Pathogen Omics Research Center, FORC	SAMN04209542	"Clostridium perfringens FORC25","FORC_025"	Korea Center for Disease Control and Prevention	2015-01-01	clinical	3610848	Korea: Seoul	Homo sapiens	Not reported	Human stool	37.57 N 128.98000000 E	NULL	NULL	Clostridium perfringens FORC25	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	FORC_025	NULL	NULL	PDT000166591.1	2016-10-26	1502	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	2	"cpa,pfoA"	3.11.2	2022-12-19.1	COMBINED	1
PDT000170336.2|SAMN05216507|GCA_900114575.1|[Clostridium] innocuum||NLAE-zl-C381|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_900114575.1	Scaffold	154235	4232065	61	NULL	MIGS Cultured Bacterial/Archaeal	PRJEB17461	DOE - JOINT GENOME INSTITUTE	SAMN05216507	"Gp0128253","NLAE-zl-C381","SRS1685664"	NULL	missing	NULL	3708348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	[Clostridium] innocuum	NULL	NULL	1522	NULL	NULL	NLAE-zl-C381	NULL	NULL	PDT000170336.2	2016-11-07	1522	FOTN	FOTN00000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"abc-f=HMM,vanR=HMM"	"abc-f=HMM,vanR=HMM"	0	NULL	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT000173555.2|SAMN06160715|GCA_016085335.1|Clostridium perfringens||B16-24350-1CP|Pathogen: environmental/food/other	NULL	NULL	veterinary clinical/research| companion animal	PAIRED	NULL	NULL	ILLUMINA	SRR5120988	GCA_016085335.1	Contig	14182	3379723	485	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA325243	Vet-LIRN-CVM-FDA	SAMN06160715	"B16-24350-1CP","CFSAN058712","SRS1871207"	Ohio Dept. of Agriculture	2016	environmental/other	23941048	USA:MI	NULL	NULL	dog feces	NULL	dog:FOODON_03414847, feces:UBERON_0001988	NULL	NULL	Clostridium perfringens	NULL	NULL	1502	CFSAN	2016-12-19	B16-24350-1CP	NULL	NULL	PDT000173555.2	2016-12-19	1502	AAXWEN	AAXWEN000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"tetA(P),tetB(P)"	"tetA(P),tetB(P)"	0	NULL	2	"cpa,cpb2"	3.10.16	2021-09-30.1	COMBINED	1
PDT000178386.1|SAMN05323881|GCA_001949235.1|Clostridium perfringens||JFP728|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001949235.1	Contig	83659	3579626	85	DNASTAR SeqMan v. NGEN12	Microbe	PRJNA327319	Ontario Veterinary College, University of Guelph	SAMN05323881	"JFP728"	NULL	missing	NULL	3971558	Canada	Equine	foal necrotizing enteritis	NULL	NULL	NULL	NULL	JFP728	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	JFP728	NULL	NULL	PDT000178386.1	2017-01-12	1502	MARF	MARF00000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"tetA(P)=MISTRANSLATION"	"tetA(P)=MISTRANSLATION"	0	NULL	4	"cpa,cpb2=PARTIAL,cpe,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
PDT000178387.1|SAMN05323880|GCA_001949245.1|Clostridium perfringens||JFP727|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_001949245.1	Contig	151112	3624033	47	DNASTAR SeqMan v. NGEN12	Microbe	PRJNA327317	Ontario Veterinary College, University of Guelph	SAMN05323880	"JFP727"	NULL	missing	NULL	3971568	Canada	Equine	foal necrotizing enteritis	NULL	NULL	NULL	NULL	JFP727	Clostridium perfringens	NULL	NULL	1502	NULL	NULL	JFP727	NULL	NULL	PDT000178387.1	2017-01-12	1502	MARE	MARE00000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"tetA(P)=MISTRANSLATION"	"tetA(P)=MISTRANSLATION"	0	NULL	5	"cpa,cpb2=PARTIAL,cpe,netF,pfoA"	3.11.2	2023-02-23.1	COMBINED	1
